,True Values,Content
68,fake,nagkataon pa sa talk text na may malamang na pa sa semis sa mas mataas na quotient mabigo silang makamit hinahangad na outright spot may konsolasyon pa rin silang advantage papasok quarters kung kasunod na koponan sa matapos sa double phase batay sa format may bentahe kontra sa ayon sa sa phase kung na koponan ay sa knockout phase para sa semis sa panig naman tiyak basta na sa kabila na wala na sa para sa outright berth tropa ni coach jeff na dugtungan panalo kontra sa dating lider na para sa pagsabak sa samantala ganito rin hangad sa sa pagsalang kontra sa
69,fake,para sa kampeonato matapos takasan sa na limang sa iskor na sa men division super liga grand sa sports complex nito sa champion na matapos umahon sa balag kabiguan dumaan sa na hamon na pang set na abante sa pagwawagi sa set
70,fake,kamakailan ulat sa ni pope sa argentine priest sa pagkakasangkot nito sa na clerical abuse pari ay na taong pagkabilanggo sa sa sa na teenager desisyon pope ay biktima pagsasamantala ilang alagad simbahan desisyon kung ay na rin panunungkulan lider pagbabago sa na sa pang ulat ni pope pagtitiwalag sa church court official na kasal na pahayag ay sa estudyante na sa rota tribunal katumbas supreme court cannon law sinabi pope na church court official sa nito na sa dolyar ay sa civil ecclesiastical iba pang detalye sa katiwalian sapat nang mabatid natin na nais pope madali mabilis magastos na kasal lalo na sa maralita mamamayan na nakaukol sa masalapi
71,fake,ni commander task force pikit namatay na sina alyas residente barangay pikit na dating base
72,real,kamakailan ay kumalat sa social media sa di pagbibigay financial assistance sa na pa abroad daw sa airport palang
73,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
74,fake,panty liner na mahigit tauhan national bureau property division sa raid sa antipolo city ayon kay team leader na operasyon hapon kamakalawa nang salakayin direct sa unit building circumferential road antipolo sa bisa search warrant na manila regional trial court branch na ni mae ay mahigit limang kahon panty liner ani operasyon matapos silang reklamo sa panty liner ukol sa pagkalat produkto matapos ilang test buy agad na operasyon na sa produkto wala naman na si nang isagawa raid si sa paglabag sa infringement paglabag sa republic act
75,fake,orihinal na itinakda eleksiyon subalit na sa linggo sa asikasuhin sa interim board hinihingi para makamit permiso sa pagsasagawa eleksiyon nauna nang partikular si membership committee chairman na nito sa sa liderato rehistrasyon sa exchange commission sec ay matapos na lumutang dating opisyal asosasyon na sina boy kasama nasa indefinite leave na dating pangulo na si dungo upang kunin pamamahala sa nang na asosasyon secretary general na si na matapos na pagbibitiw ni dungo sa puwesto na na rehistrasyon grupo kung na makakuha rehistrasyon everything sa sec decision interim board puwede naman itanong sa sec kung current registration asosasyon pahayag ni dagdag na kontrobersiya pa sa asosasyon pagbuo committee na sa aktibidad asosasyon eleksiyon na may basbas din organisasyon naman ni committee chairman kasama dating volleyball player na si legal counsel na si board representative organizer si chippy espiritu na kasama sa working group sa sea task force nang si na opisyal miyembro board din ni agad na pagbuo pinakamalakas na koponan sa national team na nina roger sammy muna komite sa liderato
76,real,palaisipan kung na sa billion budget para baguhin manila zoo ayon sa report manila times ay may joint venture agreement manila city hall na kinatawan ni mayor estrada metropolitan zoo botanical park joint venture agreement ay plano kung manila zoo gamit billion budget batay umano sa na dokumento manila times noon pang manila zoo sa metropolitan zoo botanical park upang baguhin disenyo pasiglahin manila zoo rin upang pangasiwaan pangarap na zoo ayon pa sa report umano manila times na kunan pahayag metropolitan zoo botanical park available representative na magbigay paliwanag din umano hingan panig opisyal manila city hall sagot anila isyu ay ni mayor estrada matapos may election samantala ayon naman sa report inquirer bago pa experience sa pagtatayo zoo ay pinili ni estrada metropolitan zoo botanical park upang manila zoo sana first major rehabilitation na sa manila zoo nang buksan sa publiko noon pang diskusyon sa rehabilitasyon manila zoo na may sukat na ektarya samantala ay manila city hall manila zoo office city administrator department engineering public works pagsasara nito ay may kaugnayan sa manila bay rehabilitation matapos maturingan department environment natural na major pollutant manila zoo na rin sa kakulangan nito sewage treatment plant
77,real,pa lang na balita sa video na si tren light rail transit sa istasyon istasyon detalye pa sa ilang media sa aksidente basahin reaksyon ilang kababayan sa hour ago going everyone safety ni buti na lang mabagal tren sana nasaktan ni sana nasaktan ni sana wala nasaktan oh pinsala ni source news
78,fake,lumipad pala usa si sam kasama manager si may commitment doon aktor matagal na commitment na ni sam na muna shooting pelikula ni na ex sa star cinema
79,real,matapos halos taon sa network tuluyan kay ganda show host na si atom sa kasamahan sa show umaga kasamahan na sina amy iba pang kasama sa show na lagi natin nakikita sa mainit sa linggo sa nito sa twitter account na si atom si atom ay sa taga personality sa social media araw lalo na solid sa post sa decision kongreso sa pagbibigay budget sa commission human sa taong matapos halos taon sa network tuluyan kay ganda show host na si atom sa kasamahan sa show umaga kasamahan na sina amy iba pang kasama sa show na lagi natin nakikita sa mainit sa linggo sa nito sa twitter account na si atom si atom ay sa taga personality sa social media araw lalo na solid sa post sa decision kongreso sa pagbibigay budget sa commission human sa taong
80,real,new people army sa lang naman hydro power project site power corp daw rebelde power plant compound hapon power plant pa sa rebelde ay articulated dump trucks service fuel truck transit mobile crawler crane plant crushing plant naman ni ayon kay paglabag sa international humanitarian law continuously prevent people develop enjoy development remain poor hard forever insurgency banat ni ayon naman kay commander brigade elektrisidad na sana planta ay sana sa tribal din daw para lituhin tropa gobyerno na sa terorista communist already province ni base pa sa ulat news agency ninakaw din rebelde na dose na shotgun na pistola ay communist party ay ni maria na nasa source
81,real,pagpapalakas sa sa tulong san corporation sa ni president g r national police highway patrol group ayon sa ulat inquirer base daw sa impormasyon sa motorsiklo ay may kung sa milyon na sa raw pagkakataon na naman liderato sa pagtulong ni president daw husto sasakyan sa operasyon sa first time sense na kasi siguro ago pa last time na thankful generosity director chief bang si president ay kaibigan ni sa pondo sa kandidatura panoorin sinabi ni sa pagpasok administration source inquirer
82,real,sa talumpati ni sa sina dating presidente former department interior local government secretary mar sa sa kung nasawi na miyembro national police special action force ko talaga maintindihan gusto ko tanungin pumasok alas otso tapos away almost one day hapon kampo may regiment doon tulong na doon sai pangulo din pangulo kung sa command conference sa city na ni ayon sa pangulo opisyal militar na gusto na tumulong sa umano utos nag umano si nang marinig si na sa heneral kung matapos masawi sundalo first time ko na doon general na medyo na assign banda sa away tapos tanong general gawin mo p tumindig ako ignorant magtanong ka araw wala na sundalo banat ni presidente rin si sa pasaring tapos ibalik sa senate wasted nothing could even explain police went totally ignorant topography physical arrangement bukid buwelta presidente banat pangulo kung ni sa araw na ay umano tao na iboto dating secretary na tumatakbo para sa kung may masagot kayo na maganda one sa balota si dagdag pangulo source
83,fake,sa kamalayan pakiusap biyuda ni senior inspector si sa sa immaculate heart mary parish city linggo pangulo po na matamo hustisya malaman katotohanan okasyon ay araw sa na ay na basta operasyon si commander director kung basbas nakatataas sa nasa nito ay si chief eh naman pangulo na hayaan hepe sa na mamahala sa na sina sa sina sec mar deputy director espina malapit nang matapos termino ni sana tragedy legacy rin tuwid na daan kina bong estrada pagpapatalsik kay court justice corona
