,True Values,Content
91,fake,kumakalat ngayon ang ilang larawan na nagpapakita ng pagkakaiba ng manila bay noon at ngayon sa unang larawan makikita gilid ng manila bay na puno ng basura at ng kung anu anong dumi ang mga sumunod na larawan naman ay nagpapakita ng malinis ng manila bay matapos ang unang araw ng rehabilitation nitong linggo enero umabot sa katao ang nagtipon para sa kick off program ng manila bay rehabilitation ang programa ay pinangunahan ng mga cabinet secretaries na konektado sa naturang proyekto tulad nina department of environment and natural resources secretary roy cimatu defense secretary delfin lorenzana tourism secretary bernadette puyat at iba pa ang pagsasaayos sa manila bay ay isa sa mga hakbang ng kasalukuyang pamahalaan para protektahan ang kalikasan ayon sa ilang ulat mataas na rin daw ang coliform level sa nasabing lugar ang colirform ay isang uri ng bacteria na nagmumula sa dumi ng mga tao at hayop magugunita noong abril nakaraang taon ay isinarado ng duterte government ang isla ng boracay para isailalim sa rehabilitasyon matapos ang anim na buwan mula nang isara ang boracay ay muli itong binuksan sa mga turista noong octubre ngayon ay namamangha na ang mga dayuhan sa ikinaganda at ikinalinis ng boracay panoorin ang ilan pang ulat tungkol sa ginagawang rehabilitasyon sa manila bay source alex tigno 
92,fake,three supreme court rulings and three verdicts from the last years prove the thievery of the family as opposed to the false claim of a circulating facebook post we the post here 
93,real,throughout the galaxy the planet of luntian was known for its unparalleled beauty find out what happens to the beautiful planet of luntian read the full story exclusively available on inquirer plus 
94,fake,a graphic circulating on facebook falsely claims vice president has spent half a billion pesos in campaign ads for this election this is false read our report to know more 
95,real,q will you continue the projects under the build build build program domagoso we will continue whatever they have started already with regard to build build build to create more jobs ppp ire revive natin ito ang type ng bbb na gagawin natin in the next years 
96,fake,an fb photo claiming coa required roxas to return p b he allegedly received from cash advances as interior secretary was revived on election day the claim has been debunked as misleading read more 
97,real,stressed parents welcome respite from modules with return to in person classes 
98,real,q are you in favor to granting a franchise for online sabong robredo kailangan pag usapan nang maayos ito sa kongreso pakinggan iyong lahat ng apektado kung ako ang tatanungin mo hindi ako agree sa anything na makaka cause ng addiction sa atin lalo na sa ating kabataan 
99,real,facebook s parent firm meta on thursday lost over billion in stock value comparable to the size of new zealand s economy after results that raised doubts about the troubled social media giant s future 
100,fake,sa isang video na inilathala ng isang leona garcia artiaga makikita ang isang ofw na nakakakuha ng pagkain mula sa basura ayon sa kanya ang pagkain ay tira ng kanyang mga tagapag empleyo na dumped ito sa basura ang ofw ay naiwan nang walang pagkain sa loob ng anim na araw na nag udyok sa kanya na makahanap ng mga paraan upang mapahinga ang kanyang kagutuman nagresulta siya sa pagkain ng pagkain mula sa basura bin sinabi ni artiaga sa kanyang post na walang nararapat na uri ng paggamot lalo na ang babae sa video na inaangkin niya na isang napakahusay na tao kinilala ni artiaga ang babae bilang gina abcede isang katulong na nagtatrabaho sa saudi arabia sa al baha province ang numero ng kanyang kontak ay hiniling din ni artiaga ang tulong ng mga ahensya ng gobyerno para sa agarang pagsagip ni gina sa katunayan walang nararapat sa ganitong uri ng masamang paggamot dahil lahat tayo ay mga taong naninirahan sa iisang daigdig ang kalagayan sa buhay ay hindi dapat maging sanhi ng ganitong uri ng paggamot sa kasamaang palad ang karamihan sa mga katulong sa tahanan ay labis na nagdurusa na sila ay nagtapos sa isang malamig na kabaong habang sila ay bumalik sa kanilang mga pamilya sa pilipinas source facebook 
101,real,robredo says bjmp facilities are congested about of cases are drug related she says dangerous drugs law should be amended so that there is a delineation of penalties for drug users peddlers via 
102,fake,hindi hinihingi ng bayanihan e konsulta ang voter information o detalye ng isang botante tulad ng precinct number o numero ng presinto 
103,real,germany on thursday recommended a fourth coronavirus vaccine for at risk groups following in the footsteps of israel and several european countries 
104,fake,kinundena ni sen manny pacquiao ang extrajudicial killings sa isang resolution kasama ang anim pang senador noong september 
105,real,asked if how will he reconcile his labor first policy program and urge capitalists to vote him de guzman says he will only encourage those businesses who will heed the call of workers via watch 
106,fake,hindi totoo na inorganisa ni sen ninoy aquino ang moro secession at insurhensiyang komunista upang guluhin ang gobyerno ni ferdinand marcos sr 
107,real,breaking president joe biden said thursday that a u s raid in syria killed the leader of isis all americans have returned safely from the operation i will deliver remarks to the american people later this morning may god protect our troops 
108,fake,icymi the remark allegedly made by former senator was already debunked in read how we these quotes here 
109,real,marikina aims to vaccinate more than kids aged to mayor 
110,real,napuwersa ng rd seed tigresses ang rubber match makaraang burahin ang twice to beat advantage ng second seed lady maroons sa pamamagitan ng panalo sa second game stepladder semifinals taliwas sa naging tunggalian nila para sa no seeding kung saan napabayaan ng tigresses ang naiposteng kalamangan naging maingat na sila sa ikalawang pagkakataon at inalagaan na ang naitalang panimula muli ito ang misyong gagawin ng tigresses ngayon upang malimitahan ang kanilang mga error para muling makapasok sa finals mula ng huli silang magkampeon noong 
111,fake,there are no official documents statements or news reports saying the vice president has spent p million in campaign ads for this election where she is running for president 
112,fake,pres duterte has yet to appoint the replacement for comelec commissioner following her term s expiration on feb spox also dismissed the circulating claims as a fantasy or a dream for whoever is behind them 
113,fake,walang dokumentong nagpapatunay na nag invest ng ginto ang dating pangulong ferdinand marcos sr sa ibang mga bansa 
114,fake,a quote card showing a fictional saudi princess allegedly praising presidential aspirant ferdinand bongbong marcos jr was shared on facebook this is fake 
115,fake,nag viral ngayon sa social media ang libreng school supplies na ipinamigay sa mga estudyanteng nag aaral sa pampublikong paaralan sa lungsod ng mandaluyong ibinahagi ng netizen na si roselyn napoles ang kahandaan ng lokal na pamahalaan ng mandaluyong sa pamamahagi ng school supplies sa kanilang mga estudyante napag alaman kasi na isa sa pinoproblema ng mga magulang tuwing sasapit ang pasukan ay ang mga school supplies na gagamitin ng kanilang mga anak makikita sa larawan na nakalagay na sa bawat upuan ng isang classroom ang mga school supplies at kukuhanin na lamang ito ng mga mag aaral maliban sa mga school supplies ay may kasama rin itong school uniform at sapatos dahil dito ikinatuwa at nagpahayag ng paghanga ang mga netizens sa kabutihang gawain ng lokal na pamahalaan ng mandaluyong para sa mga batang mag aaral 
116,fake,proyekto ng usaid noong dekada sitenta ang pamamahagi ng nutribun sa mga paaralan hindi totoo at maituturing din na misleading ang pahayag na walang nutribun kung hindi dahil sa mga marcos via 
117,fake,the robredo trillanes cabal is behind this oust duterte plot ganito ang naging matapang na pahayag ni labor undersecretary jacinto jing paras tungkol sa mapanirang video series na ang totoong narco list kung saan isang alyas bikoy ang nagsalita at siniraan ang mga kaanak ni pangulong rodrigo duterte at inuugnay pa sa kalakaran ng bawal na gamot ayon kay paras ang video ay parte ng destabilisasyon laban sa duterte administration at si vice president leni robredo daw ang direktang makikinabang kung magtatagumpay ang pagpapabagsak sa gobyerno isa pa sa inakusahan ni paras ay ang maingay na kritiko ni pangulong duterte na si senador antonio trillanes it s leni and trillanes who are behind all these the robredo trillanes cabal is behind this oust duterte plot the filipino people should join hands to protect the presidency sabi ni paras para kay paras ang nahuling webdeveloper na si rodel jayme ay isang maliit na parte daw sa laro ng destabilisasyon si jayme ay nasakote ng mga kawani ng national bureau of investigation kamakailan lang umamin si jaime na siya ang web developer at administrator ng metrobalita net isa sa mga unang nagpakalat ng bikoy videos ayon kay jayme hindi daw siya ang nag upload ng video sa website kundi ang kaibigan niyang liberal party supporter na si maru nguyen pumayag si jayme na kumanta at ituro ang mga sangkot sa mapanirang video hindi rin nakaligtas kay paras ang ilang media groups dahil sa paulit ulit na pagbabalita ng paninira ni bikoy sa pamilyani pangulong duterte these are fake news but these claims were bolstered by repeated exposure in several media entities that is part of a demolition job against the president buwelta ni paras sa ilang media organizations magugunitang naglabas ang malacanang ng oust duterte matrix kung saan ilang media groups ang konektado umano sa pagpapakalat ng mapanirang video laban sa pangulong duterte source tribune 
118,fake,senatorial candidate glenn chong falsely claimed he cut poverty in biliran by half when he was the province s representative in the house from to read more 
119,real,us special forces have killed the leader of the jihadist group islamic state in a raid in northwest syria us president joe biden said on thursday 
120,real,lacson nireporma ko yung pnp nawala yung kotong culture at mula baba hanggang taas nawala yung corruption ganon din yung ia apply scale up lang natin national government internal cleansing via watch 
121,fake,sa talumpati ni sri lankan president maithripala sirisena sa state banquet sa malacanang palace sinabi nito na hinahangaan niya kung paano tinutugunan ni pangulong rodrigo duterte ang isyu ng droga at kriminalidad para kay sirisena dapat daw tularan ang ginawang hakbang ng ating presidente para labanan ang droga the war against crime and drugs carried out by you is an example to the whole world and personally to me drug menace is rampant in my country and i feel that we should follow your footsteps to control this hazard sabi ni sri lankan president sirisena sa panayam kay pangulong duterte sa ilang miyembro ng media matapos ang pakikipagpulong sa presidente ng sri lanka sinabi nito na kinilala ng pilipinas na kasangga ang sri lanka sa paglaban sa human smuggling at drug trafficking we both recognized that the proliferation of illegal drugs is a threat to our nations and peoples and to the very fabric of our growing societies sabi naman ni pangulong duterte ito po ang ilang reaksyon mula sa ating mga kababayan source cnn philippines mb pcoo 
